dataset,target,target_type,family,cfg,seed,note,method,k,compat_on_U,compat_on_Uhat,test_bal
rafdb,compat_B_race,compat,rff,gamma x0.5,1,compat_5fam,lda_shrink,4,0.8414008577213874,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x0.5,1,compat_5fam,vib_b1,4,0.8414008577213874,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x0.5,1,compat_5fam,adv2attr_lam03,4,0.8414008577213874,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x0.5,1,compat_5fam,leace2attr,768,0.8414008577213874,0.3526859945682648,0.3526859945682648
rafdb,compat_B_race,compat,rff,gamma x2.0,1,compat_5fam,lda_shrink,4,0.8176303343854618,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x2.0,1,compat_5fam,vib_b1,4,0.8176303343854618,0.3338816808200789,0.3338816808200789
rafdb,compat_B_race,compat,rff,gamma x2.0,1,compat_5fam,adv2attr_lam03,4,0.8176303343854618,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x2.0,1,compat_5fam,leace2attr,768,0.8176303343854618,0.36400195394517887,0.36400195394517887
rafdb,compat_B_race,compat,tree,depth=None,1,compat_5fam,lda_shrink,4,0.8109550060986083,0.335026224102103,0.335026224102103
rafdb,compat_B_race,compat,tree,depth=None,1,compat_5fam,vib_b1,4,0.8109550060986083,0.33288919535290185,0.33288919535290185
rafdb,compat_B_race,compat,tree,depth=None,1,compat_5fam,adv2attr_lam03,4,0.8109550060986083,0.3338628937541519,0.3338628937541519
rafdb,compat_B_race,compat,tree,depth=None,1,compat_5fam,leace2attr,768,0.8109550060986083,0.3484537601194713,0.3484537601194713
rafdb,compat_B_race,compat,tree,depth=6,1,compat_5fam,lda_shrink,4,0.8106690377509457,0.3331915496951652,0.3331915496951652
rafdb,compat_B_race,compat,tree,depth=6,1,compat_5fam,vib_b1,4,0.8106690377509457,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,tree,depth=6,1,compat_5fam,adv2attr_lam03,4,0.8106690377509457,0.3331915496951652,0.3331915496951652
rafdb,compat_B_race,compat,tree,depth=6,1,compat_5fam,leace2attr,768,0.8106690377509457,0.35100707366903067,0.35100707366903067
rafdb,compat_B_race,compat,knn,k=15,1,compat_5fam,lda_shrink,4,0.7126264836767305,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=15,1,compat_5fam,vib_b1,4,0.7126264836767305,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=15,1,compat_5fam,adv2attr_lam03,4,0.7126264836767305,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=15,1,compat_5fam,leace2attr,768,0.7126264836767305,0.48313035135478866,0.48313035135478866
rafdb,compat_B_race,compat,knn,k=50,1,compat_5fam,lda_shrink,4,0.6659997032456485,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=50,1,compat_5fam,vib_b1,4,0.6659997032456485,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=50,1,compat_5fam,adv2attr_lam03,4,0.6659997032456485,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=50,1,compat_5fam,leace2attr,768,0.6659997032456485,0.4323017224465267,0.4323017224465267
rafdb,compat_B_race,compat,lr,wd=1e-05,2,compat_5fam,lda_shrink,4,0.8167801857813508,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=1e-05,2,compat_5fam,vib_b1,4,0.8167801857813508,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=1e-05,2,compat_5fam,adv2attr_lam03,4,0.8167801857813508,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=1e-05,2,compat_5fam,leace2attr,768,0.8167801857813508,0.32906022422047054,0.32906022422047054
rafdb,compat_B_race,compat,lr,wd=0.001,2,compat_5fam,lda_shrink,4,0.8167801857813508,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=0.001,2,compat_5fam,vib_b1,4,0.8167801857813508,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=0.001,2,compat_5fam,adv2attr_lam03,4,0.8167801857813508,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=0.001,2,compat_5fam,leace2attr,768,0.8167801857813508,0.32906022422047054,0.32906022422047054
rafdb,compat_B_race,compat,lr,wd=0.1,2,compat_5fam,lda_shrink,4,0.818894818330766,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=0.1,2,compat_5fam,vib_b1,4,0.818894818330766,0.3331915496951652,0.3331915496951652
rafdb,compat_B_race,compat,lr,wd=0.1,2,compat_5fam,adv2attr_lam03,4,0.818894818330766,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,lr,wd=0.1,2,compat_5fam,leace2attr,768,0.818894818330766,0.329466788069048,0.329466788069048
rafdb,compat_B_race,compat,mlp,"h=256,seed=0",2,compat_5fam,lda_shrink,4,0.8027352507777118,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,mlp,"h=256,seed=0",2,compat_5fam,vib_b1,4,0.8027352507777118,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,mlp,"h=256,seed=0",2,compat_5fam,adv2attr_lam03,4,0.8027352507777118,0.3331915496951652,0.3331915496951652
rafdb,compat_B_race,compat,mlp,"h=256,seed=0",2,compat_5fam,leace2attr,768,0.8027352507777118,0.35180566321801326,0.35180566321801326
rafdb,compat_B_race,compat,mlp,"h=256,seed=1",2,compat_5fam,lda_shrink,4,0.8026655594942911,0.33938570404089236,0.33938570404089236
rafdb,compat_B_race,compat,mlp,"h=256,seed=1",2,compat_5fam,vib_b1,4,0.8026655594942911,0.34079502753332575,0.34079502753332575
rafdb,compat_B_race,compat,mlp,"h=256,seed=1",2,compat_5fam,adv2attr_lam03,4,0.8026655594942911,0.34007583516580614,0.34007583516580614
rafdb,compat_B_race,compat,mlp,"h=256,seed=1",2,compat_5fam,leace2attr,768,0.8026655594942911,0.34415665158364844,0.34415665158364844
rafdb,compat_B_race,compat,mlp,"h=1024,seed=0",2,compat_5fam,lda_shrink,4,0.8073577496394799,0.3484633794585157,0.3484633794585157
rafdb,compat_B_race,compat,mlp,"h=1024,seed=0",2,compat_5fam,vib_b1,4,0.8073577496394799,0.3352073431595559,0.3352073431595559
rafdb,compat_B_race,compat,mlp,"h=1024,seed=0",2,compat_5fam,adv2attr_lam03,4,0.8073577496394799,0.33341200417190286,0.33341200417190286
rafdb,compat_B_race,compat,mlp,"h=1024,seed=0",2,compat_5fam,leace2attr,768,0.8073577496394799,0.34699898938983137,0.34699898938983137
rafdb,compat_B_race,compat,mlp,"h=1024,seed=1",2,compat_5fam,lda_shrink,4,0.8077552473739109,0.3407677275781505,0.3407677275781505
rafdb,compat_B_race,compat,mlp,"h=1024,seed=1",2,compat_5fam,vib_b1,4,0.8077552473739109,0.3413912233286043,0.3413912233286043
rafdb,compat_B_race,compat,mlp,"h=1024,seed=1",2,compat_5fam,adv2attr_lam03,4,0.8077552473739109,0.33100168232304417,0.33100168232304417
rafdb,compat_B_race,compat,mlp,"h=1024,seed=1",2,compat_5fam,leace2attr,768,0.8077552473739109,0.34474257320224805,0.34474257320224805
rafdb,compat_B_race,compat,rff,gamma x0.5,2,compat_5fam,lda_shrink,4,0.8406477003558726,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x0.5,2,compat_5fam,vib_b1,4,0.8406477003558726,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x0.5,2,compat_5fam,adv2attr_lam03,4,0.8406477003558726,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x0.5,2,compat_5fam,leace2attr,768,0.8406477003558726,0.35864211543385993,0.35864211543385993
rafdb,compat_B_race,compat,rff,gamma x2.0,2,compat_5fam,lda_shrink,4,0.8253980786205742,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x2.0,2,compat_5fam,vib_b1,4,0.8253980786205742,0.3338816808200789,0.3338816808200789
rafdb,compat_B_race,compat,rff,gamma x2.0,2,compat_5fam,adv2attr_lam03,4,0.8253980786205742,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,rff,gamma x2.0,2,compat_5fam,leace2attr,768,0.8253980786205742,0.3918035975439855,0.3918035975439855
rafdb,compat_B_race,compat,tree,depth=None,2,compat_5fam,lda_shrink,4,0.8192814736098816,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,tree,depth=None,2,compat_5fam,vib_b1,4,0.8192814736098816,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,tree,depth=None,2,compat_5fam,adv2attr_lam03,4,0.8192814736098816,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,tree,depth=None,2,compat_5fam,leace2attr,768,0.8192814736098816,0.350187280929056,0.350187280929056
rafdb,compat_B_race,compat,tree,depth=6,2,compat_5fam,lda_shrink,4,0.8184053196721256,0.3352431560039793,0.3352431560039793
rafdb,compat_B_race,compat,tree,depth=6,2,compat_5fam,vib_b1,4,0.8184053196721256,0.33373989718191077,0.33373989718191077
rafdb,compat_B_race,compat,tree,depth=6,2,compat_5fam,adv2attr_lam03,4,0.8184053196721256,0.3331915496951652,0.3331915496951652
rafdb,compat_B_race,compat,tree,depth=6,2,compat_5fam,leace2attr,768,0.8184053196721256,0.3532756118797211,0.3532756118797211
rafdb,compat_B_race,compat,knn,k=15,2,compat_5fam,lda_shrink,4,0.7126264836767305,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=15,2,compat_5fam,vib_b1,4,0.7126264836767305,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=15,2,compat_5fam,adv2attr_lam03,4,0.7126264836767305,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=15,2,compat_5fam,leace2attr,768,0.7126264836767305,0.48313035135478866,0.48313035135478866
rafdb,compat_B_race,compat,knn,k=50,2,compat_5fam,lda_shrink,4,0.6659997032456485,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=50,2,compat_5fam,vib_b1,4,0.6659997032456485,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=50,2,compat_5fam,adv2attr_lam03,4,0.6659997032456485,0.3333333333333333,0.3333333333333333
rafdb,compat_B_race,compat,knn,k=50,2,compat_5fam,leace2attr,768,0.6659997032456485,0.4323017224465267,0.4323017224465267
rafdb,compat_B_age,compat,lr,wd=1e-05,0,compat_5fam,lda_shrink,4,0.7565122059213225,0.22856873378557202,0.22856873378557202
rafdb,compat_B_age,compat,lr,wd=1e-05,0,compat_5fam,vib_b1,4,0.7565122059213225,0.24192571426643564,0.24192571426643564
rafdb,compat_B_age,compat,lr,wd=1e-05,0,compat_5fam,adv2attr_lam03,4,0.7565122059213225,0.24815208420969892,0.24815208420969892
rafdb,compat_B_age,compat,lr,wd=1e-05,0,compat_5fam,leace2attr,768,0.7565122059213225,0.5988970640400735,0.5988970640400735
rafdb,compat_B_age,compat,lr,wd=0.001,0,compat_5fam,lda_shrink,4,0.7565122059213225,0.22856873378557202,0.22856873378557202
rafdb,compat_B_age,compat,lr,wd=0.001,0,compat_5fam,vib_b1,4,0.7565122059213225,0.24192571426643564,0.24192571426643564
rafdb,compat_B_age,compat,lr,wd=0.001,0,compat_5fam,adv2attr_lam03,4,0.7565122059213225,0.24815208420969892,0.24815208420969892
rafdb,compat_B_age,compat,lr,wd=0.001,0,compat_5fam,leace2attr,768,0.7565122059213225,0.5988970640400735,0.5988970640400735
rafdb,compat_B_age,compat,lr,wd=0.1,0,compat_5fam,lda_shrink,4,0.7587986287877089,0.22605706484279633,0.22605706484279633
rafdb,compat_B_age,compat,lr,wd=0.1,0,compat_5fam,vib_b1,4,0.7587986287877089,0.24341513179502577,0.24341513179502577
rafdb,compat_B_age,compat,lr,wd=0.1,0,compat_5fam,adv2attr_lam03,4,0.7587986287877089,0.2489843392693285,0.2489843392693285
rafdb,compat_B_age,compat,lr,wd=0.1,0,compat_5fam,leace2attr,768,0.7587986287877089,0.6028462573219548,0.6028462573219548
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",0,compat_5fam,lda_shrink,4,0.7536254586768754,0.23703207700759413,0.23703207700759413
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",0,compat_5fam,vib_b1,4,0.7536254586768754,0.24191742782106557,0.24191742782106557
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",0,compat_5fam,adv2attr_lam03,4,0.7536254586768754,0.25221437199901203,0.25221437199901203
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",0,compat_5fam,leace2attr,768,0.7536254586768754,0.6373970226815706,0.6373970226815706
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",0,compat_5fam,lda_shrink,4,0.7471938213701159,0.23988370329056524,0.23988370329056524
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",0,compat_5fam,vib_b1,4,0.7471938213701159,0.2523052861425005,0.2523052861425005
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",0,compat_5fam,adv2attr_lam03,4,0.7471938213701159,0.25362568977998956,0.25362568977998956
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",0,compat_5fam,leace2attr,768,0.7471938213701159,0.6537785544071676,0.6537785544071676
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",0,compat_5fam,lda_shrink,4,0.7499967044941551,0.23639299674620884,0.23639299674620884
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",0,compat_5fam,vib_b1,4,0.7499967044941551,0.24383466860522138,0.24383466860522138
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",0,compat_5fam,adv2attr_lam03,4,0.7499967044941551,0.2557745189555693,0.2557745189555693
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",0,compat_5fam,leace2attr,768,0.7499967044941551,0.6345461975655088,0.6345461975655088
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",0,compat_5fam,lda_shrink,4,0.7475533338917982,0.23473574318553808,0.23473574318553808
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",0,compat_5fam,vib_b1,4,0.7475533338917982,0.23965776743866152,0.23965776743866152
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",0,compat_5fam,adv2attr_lam03,4,0.7475533338917982,0.2529856743340554,0.2529856743340554
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",0,compat_5fam,leace2attr,768,0.7475533338917982,0.6292527115581508,0.6292527115581508
rafdb,compat_B_age,compat,rff,gamma x0.5,0,compat_5fam,lda_shrink,4,0.7918802292439528,0.21912871459889965,0.21912871459889965
rafdb,compat_B_age,compat,rff,gamma x0.5,0,compat_5fam,vib_b1,4,0.7918802292439528,0.22888765947616055,0.22888765947616055
rafdb,compat_B_age,compat,rff,gamma x0.5,0,compat_5fam,adv2attr_lam03,4,0.7918802292439528,0.23935644860944866,0.23935644860944866
rafdb,compat_B_age,compat,rff,gamma x0.5,0,compat_5fam,leace2attr,768,0.7918802292439528,0.663498846820868,0.663498846820868
rafdb,compat_B_age,compat,rff,gamma x2.0,0,compat_5fam,lda_shrink,4,0.7630221459110718,0.2214490317614124,0.2214490317614124
rafdb,compat_B_age,compat,rff,gamma x2.0,0,compat_5fam,vib_b1,4,0.7630221459110718,0.23524058303192869,0.23524058303192869
rafdb,compat_B_age,compat,rff,gamma x2.0,0,compat_5fam,adv2attr_lam03,4,0.7630221459110718,0.2504718923477104,0.2504718923477104
rafdb,compat_B_age,compat,rff,gamma x2.0,0,compat_5fam,leace2attr,768,0.7630221459110718,0.6406737266150018,0.6406737266150018
rafdb,compat_B_age,compat,tree,depth=None,0,compat_5fam,lda_shrink,4,0.7468129936556974,0.21225656421128045,0.21225656421128045
rafdb,compat_B_age,compat,tree,depth=None,0,compat_5fam,vib_b1,4,0.7468129936556974,0.22003882081278073,0.22003882081278073
rafdb,compat_B_age,compat,tree,depth=None,0,compat_5fam,adv2attr_lam03,4,0.7468129936556974,0.233817889145236,0.233817889145236
rafdb,compat_B_age,compat,tree,depth=None,0,compat_5fam,leace2attr,768,0.7468129936556974,0.5904533720767338,0.5904533720767338
rafdb,compat_B_age,compat,tree,depth=6,0,compat_5fam,lda_shrink,4,0.743679947400417,0.21491671441730809,0.21491671441730809
rafdb,compat_B_age,compat,tree,depth=6,0,compat_5fam,vib_b1,4,0.743679947400417,0.22077162669019074,0.22077162669019074
rafdb,compat_B_age,compat,tree,depth=6,0,compat_5fam,adv2attr_lam03,4,0.743679947400417,0.23057321308280568,0.23057321308280568
rafdb,compat_B_age,compat,tree,depth=6,0,compat_5fam,leace2attr,768,0.743679947400417,0.5949438685730979,0.5949438685730979
rafdb,compat_B_age,compat,knn,k=15,0,compat_5fam,lda_shrink,4,0.6924107886999872,0.2057428885987147,0.2057428885987147
rafdb,compat_B_age,compat,knn,k=15,0,compat_5fam,vib_b1,4,0.6924107886999872,0.2164562407071219,0.2164562407071219
rafdb,compat_B_age,compat,knn,k=15,0,compat_5fam,adv2attr_lam03,4,0.6924107886999872,0.20577942002099858,0.20577942002099858
rafdb,compat_B_age,compat,knn,k=15,0,compat_5fam,leace2attr,768,0.6924107886999872,0.6105150317333061,0.6105150317333061
rafdb,compat_B_age,compat,knn,k=50,0,compat_5fam,lda_shrink,4,0.6553246814197251,0.20610389942903962,0.20610389942903962
rafdb,compat_B_age,compat,knn,k=50,0,compat_5fam,vib_b1,4,0.6553246814197251,0.2150066386490075,0.2150066386490075
rafdb,compat_B_age,compat,knn,k=50,0,compat_5fam,adv2attr_lam03,4,0.6553246814197251,0.20646391682142848,0.20646391682142848
rafdb,compat_B_age,compat,knn,k=50,0,compat_5fam,leace2attr,768,0.6553246814197251,0.5820924418831236,0.5820924418831236
rafdb,compat_B_age,compat,lr,wd=1e-05,1,compat_5fam,lda_shrink,4,0.7573352511888121,0.22465271359481923,0.22465271359481923
rafdb,compat_B_age,compat,lr,wd=1e-05,1,compat_5fam,vib_b1,4,0.7573352511888121,0.23962759885862503,0.23962759885862503
rafdb,compat_B_age,compat,lr,wd=1e-05,1,compat_5fam,adv2attr_lam03,4,0.7573352511888121,0.2500937759265859,0.2500937759265859
rafdb,compat_B_age,compat,lr,wd=1e-05,1,compat_5fam,leace2attr,768,0.7573352511888121,0.6001128485702029,0.6001128485702029
rafdb,compat_B_age,compat,lr,wd=0.001,1,compat_5fam,lda_shrink,4,0.7573352511888121,0.2245323766513776,0.2245323766513776
rafdb,compat_B_age,compat,lr,wd=0.001,1,compat_5fam,vib_b1,4,0.7573352511888121,0.2395072619151834,0.2395072619151834
rafdb,compat_B_age,compat,lr,wd=0.001,1,compat_5fam,adv2attr_lam03,4,0.7573352511888121,0.2500937759265859,0.2500937759265859
rafdb,compat_B_age,compat,lr,wd=0.001,1,compat_5fam,leace2attr,768,0.7573352511888121,0.6001128485702029,0.6001128485702029
rafdb,compat_B_age,compat,lr,wd=0.1,1,compat_5fam,lda_shrink,4,0.7595511477516469,0.22519874891247804,0.22519874891247804
rafdb,compat_B_age,compat,lr,wd=0.1,1,compat_5fam,vib_b1,4,0.7595511477516469,0.242325351769964,0.242325351769964
rafdb,compat_B_age,compat,lr,wd=0.1,1,compat_5fam,adv2attr_lam03,4,0.7595511477516469,0.24944459212073866,0.24944459212073866
rafdb,compat_B_age,compat,lr,wd=0.1,1,compat_5fam,leace2attr,768,0.7595511477516469,0.603391212217389,0.603391212217389
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",1,compat_5fam,lda_shrink,4,0.7471938213701159,0.23988370329056524,0.23988370329056524
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",1,compat_5fam,vib_b1,4,0.7471938213701159,0.2523052861425005,0.2523052861425005
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",1,compat_5fam,adv2attr_lam03,4,0.7471938213701159,0.25362568977998956,0.25362568977998956
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",1,compat_5fam,leace2attr,768,0.7471938213701159,0.6537785544071676,0.6537785544071676
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",1,compat_5fam,lda_shrink,4,0.7460216418549872,0.235748228431966,0.235748228431966
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",1,compat_5fam,vib_b1,4,0.7460216418549872,0.24073315864322714,0.24073315864322714
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",1,compat_5fam,adv2attr_lam03,4,0.7460216418549872,0.2506914180422314,0.2506914180422314
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",1,compat_5fam,leace2attr,768,0.7460216418549872,0.6358986694647955,0.6358986694647955
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",1,compat_5fam,lda_shrink,4,0.7475533338917982,0.23473574318553808,0.23473574318553808
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",1,compat_5fam,vib_b1,4,0.7475533338917982,0.23965776743866152,0.23965776743866152
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",1,compat_5fam,adv2attr_lam03,4,0.7475533338917982,0.2529856743340554,0.2529856743340554
rafdb,compat_B_age,compat,mlp,"h=1024,seed=0",1,compat_5fam,leace2attr,768,0.7475533338917982,0.6292527115581508,0.6292527115581508
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",1,compat_5fam,lda_shrink,4,0.7582059199115622,0.23537978939525578,0.23537978939525578
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",1,compat_5fam,vib_b1,4,0.7582059199115622,0.2401274431622354,0.2401274431622354
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",1,compat_5fam,adv2attr_lam03,4,0.7582059199115622,0.25820625921386137,0.25820625921386137
rafdb,compat_B_age,compat,mlp,"h=1024,seed=1",1,compat_5fam,leace2attr,768,0.7582059199115622,0.6415511294808086,0.6415511294808086
rafdb,compat_B_age,compat,rff,gamma x0.5,1,compat_5fam,lda_shrink,4,0.7842797137072208,0.20987759677221646,0.20987759677221646
rafdb,compat_B_age,compat,rff,gamma x0.5,1,compat_5fam,vib_b1,4,0.7842797137072208,0.2159844301714183,0.2159844301714183
rafdb,compat_B_age,compat,rff,gamma x0.5,1,compat_5fam,adv2attr_lam03,4,0.7842797137072208,0.2316885094407176,0.2316885094407176
rafdb,compat_B_age,compat,rff,gamma x0.5,1,compat_5fam,leace2attr,768,0.7842797137072208,0.6515369892455676,0.6515369892455676
rafdb,compat_B_age,compat,rff,gamma x2.0,1,compat_5fam,lda_shrink,4,0.7623240986916228,0.20903320798900932,0.20903320798900932
rafdb,compat_B_age,compat,rff,gamma x2.0,1,compat_5fam,vib_b1,4,0.7623240986916228,0.22175500875670115,0.22175500875670115
rafdb,compat_B_age,compat,rff,gamma x2.0,1,compat_5fam,adv2attr_lam03,4,0.7623240986916228,0.23867794854366017,0.23867794854366017
rafdb,compat_B_age,compat,rff,gamma x2.0,1,compat_5fam,leace2attr,768,0.7623240986916228,0.6273007477914884,0.6273007477914884
rafdb,compat_B_age,compat,tree,depth=None,1,compat_5fam,lda_shrink,4,0.752742664132238,0.22537862988479293,0.22537862988479293
rafdb,compat_B_age,compat,tree,depth=None,1,compat_5fam,vib_b1,4,0.752742664132238,0.23067863442458125,0.23067863442458125
rafdb,compat_B_age,compat,tree,depth=None,1,compat_5fam,adv2attr_lam03,4,0.752742664132238,0.23993082948916253,0.23993082948916253
rafdb,compat_B_age,compat,tree,depth=None,1,compat_5fam,leace2attr,768,0.752742664132238,0.6019432633182045,0.6019432633182045
rafdb,compat_B_age,compat,tree,depth=6,1,compat_5fam,lda_shrink,4,0.7476141269122883,0.22802268663013409,0.22802268663013409
rafdb,compat_B_age,compat,tree,depth=6,1,compat_5fam,vib_b1,4,0.7476141269122883,0.22359696718467012,0.22359696718467012
rafdb,compat_B_age,compat,tree,depth=6,1,compat_5fam,adv2attr_lam03,4,0.7476141269122883,0.22951551343910506,0.22951551343910506
rafdb,compat_B_age,compat,tree,depth=6,1,compat_5fam,leace2attr,768,0.7476141269122883,0.5969635979382765,0.5969635979382765
rafdb,compat_B_age,compat,knn,k=15,1,compat_5fam,lda_shrink,4,0.6924107886999872,0.2057428885987147,0.2057428885987147
rafdb,compat_B_age,compat,knn,k=15,1,compat_5fam,vib_b1,4,0.6924107886999872,0.2164562407071219,0.2164562407071219
rafdb,compat_B_age,compat,knn,k=15,1,compat_5fam,adv2attr_lam03,4,0.6924107886999872,0.20577942002099858,0.20577942002099858
rafdb,compat_B_age,compat,knn,k=15,1,compat_5fam,leace2attr,768,0.6924107886999872,0.6105150317333061,0.6105150317333061
rafdb,compat_B_age,compat,knn,k=50,1,compat_5fam,lda_shrink,4,0.6553246814197251,0.20610389942903962,0.20610389942903962
rafdb,compat_B_age,compat,knn,k=50,1,compat_5fam,vib_b1,4,0.6553246814197251,0.2150066386490075,0.2150066386490075
rafdb,compat_B_age,compat,knn,k=50,1,compat_5fam,adv2attr_lam03,4,0.6553246814197251,0.20646391682142848,0.20646391682142848
rafdb,compat_B_age,compat,knn,k=50,1,compat_5fam,leace2attr,768,0.6553246814197251,0.5820924418831236,0.5820924418831236
rafdb,compat_B_age,compat,lr,wd=1e-05,2,compat_5fam,lda_shrink,4,0.7553481643236394,0.22683473590299555,0.22683473590299555
rafdb,compat_B_age,compat,lr,wd=1e-05,2,compat_5fam,vib_b1,4,0.7553481643236394,0.24251428272440095,0.24251428272440095
rafdb,compat_B_age,compat,lr,wd=1e-05,2,compat_5fam,adv2attr_lam03,4,0.7553481643236394,0.24844946697736106,0.24844946697736106
rafdb,compat_B_age,compat,lr,wd=1e-05,2,compat_5fam,leace2attr,768,0.7553481643236394,0.6001365769486453,0.6001365769486453
rafdb,compat_B_age,compat,lr,wd=0.001,2,compat_5fam,lda_shrink,4,0.7553481643236394,0.22683473590299555,0.22683473590299555
rafdb,compat_B_age,compat,lr,wd=0.001,2,compat_5fam,vib_b1,4,0.7553481643236394,0.24251428272440095,0.24251428272440095
rafdb,compat_B_age,compat,lr,wd=0.001,2,compat_5fam,adv2attr_lam03,4,0.7553481643236394,0.24844946697736106,0.24844946697736106
rafdb,compat_B_age,compat,lr,wd=0.001,2,compat_5fam,leace2attr,768,0.7553481643236394,0.6001365769486453,0.6001365769486453
rafdb,compat_B_age,compat,lr,wd=0.1,2,compat_5fam,lda_shrink,4,0.7574063283988555,0.2265465629274733,0.2265465629274733
rafdb,compat_B_age,compat,lr,wd=0.1,2,compat_5fam,vib_b1,4,0.7574063283988555,0.24296621361710385,0.24296621361710385
rafdb,compat_B_age,compat,lr,wd=0.1,2,compat_5fam,adv2attr_lam03,4,0.7574063283988555,0.24866887429409107,0.24866887429409107
rafdb,compat_B_age,compat,lr,wd=0.1,2,compat_5fam,leace2attr,768,0.7574063283988555,0.6034716494766103,0.6034716494766103
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",2,compat_5fam,lda_shrink,4,0.7460216418549872,0.235748228431966,0.235748228431966
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",2,compat_5fam,vib_b1,4,0.7460216418549872,0.24073315864322714,0.24073315864322714
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",2,compat_5fam,adv2attr_lam03,4,0.7460216418549872,0.2506914180422314,0.2506914180422314
rafdb,compat_B_age,compat,mlp,"h=256,seed=0",2,compat_5fam,leace2attr,768,0.7460216418549872,0.6358986694647955,0.6358986694647955
rafdb,compat_B_age,compat,mlp,"h=256,seed=1",2,compat_5fam,lda_shrink,4,0.7559958824237556,0.22817117381227567,0.22817117381227567
