dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_race,rff,gamma x2.0,0.909135359791378,0.9239612533664276,0.8582138200782269,0.8136937026771139,0.4555950164794922
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_race,tree,"depth=None,it=38",0.9646320593268682,0.9671859335531394,0.8878748370273793,0.813788277790645,65.56272673606873
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_race,tree,"depth=6,it=41",0.9620242848993562,0.9645369786359744,0.8878748370273793,0.8064640166983296,64.89231467247009
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_race,knn,k=15,1.0,1.0,0.8839634941329857,0.7165091552586236,1.4909610748291016
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_race,knn,k=50,1.0,1.0,0.8764667535853976,0.6687347756365565,1.588226318359375
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,lr,wd=1e-05,0.8118327764648358,0.8725071980829409,0.7376140808344198,0.7469897345923199,0.4855778217315674
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,lr,wd=0.001,0.8118327764648358,0.872580741567859,0.7376140808344198,0.7469897345923199,0.2189991474151611
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,lr,wd=0.1,0.81044739630022,0.8713046024414514,0.7372881355932204,0.7456977899812365,0.2100861072540283
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,mlp,"h=256,seed=0",1.0,1.0,0.7871577574967406,0.7397067321424723,1.533759355545044
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,mlp,"h=256,seed=1",1.0,1.0,0.788787483702738,0.7422772622629454,1.5169777870178225
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,mlp,"h=1024,seed=0",1.0,1.0,0.8008474576271186,0.7488271669826431,2.8595104217529297
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,mlp,"h=1024,seed=1",1.0,1.0,0.7972620599739244,0.7473339265750683,2.8701305389404297
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,rff,gamma x0.5,0.8118327764648358,0.8558605002461543,0.7666232073011734,0.786545304359307,1.0436515808105469
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,rff,gamma x2.0,0.8452448863173335,0.8914286211314447,0.75,0.7639023677496531,0.4421234130859375
rafdb_swap,clip-vit-l14,leace,768,768,3072,0,,B_age,tree,"depth=None,it=38",0.9342351886561812,0.9460955370844282,0.7852020860495437,0.7394955767711077,76.18957710266113
