dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,mlp,"h=1024,seed=1",0.9478687839531968,0.9667780207829699,0.8497942386831275,0.7630393834799658,1.1874675750732422
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,rff,gamma x0.5,0.9442122858336816,0.963625435761059,0.8489711934156379,0.7724351515783052,0.28538012504577637
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,rff,gamma x2.0,0.9460927705808608,0.9654703549455379,0.8497942386831275,0.7692983277353508,0.28287267684936523
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,tree,"depth=None,it=43",0.9741955704137066,0.9847554550853024,0.845679012345679,0.752824300089975,0.6058943271636963
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,tree,"depth=6,it=46",0.9648976180526536,0.9784409367829507,0.8465020576131688,0.756298839919373,0.5881187915802002
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,knn,k=15,1.0,1.0,0.8518518518518519,0.7521322928386083,0.10700249671936035
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,A_kept,knn,k=50,1.0,1.0,0.8539094650205762,0.7520988681910563,0.18799948692321777
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,B_gender,lr,wd=1e-05,0.5648059727406893,0.559162608244988,0.5625653537818055,0.5565472130791053,0.17913508415222168
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,B_gender,lr,wd=0.001,0.5648059727406893,0.559162608244988,0.5625653537818055,0.5565472130791053,0.1473982334136963
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,B_gender,lr,wd=0.1,0.5644587203750325,0.5588084807614304,0.5625653537818055,0.5565472130791053,0.14941930770874023
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,B_gender,mlp,"h=256,seed=0",0.6031773591457592,0.5916818193304848,0.5883583130010457,0.5792033626901522,1.3730690479278564
rafdb_dinol,dinov2-l14,vib_b1,1024,4,16,0,,B_gender,mlp,"h=256,seed=1",0.5983158260265649,0.5885250305937986,0.5782502614151273,0.5711695282151648,1.3917226791381836
