dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,mlp,"h=1024,seed=1",0.5799114506467575,0.5584075318387323,0.557337051237365,0.5388075892813016,1.462540626525879
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,rff,gamma x0.5,0.5540411494053303,0.5526254683911631,0.5447891251307075,0.5446569601360101,0.33296847343444824
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,rff,gamma x2.0,0.570275197499783,0.5583379452809554,0.5486232136632974,0.5391592286174619,0.34542322158813477
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,tree,"depth=None,it=19",0.5943224238215122,0.590398318560037,0.5284071104914604,0.5237333076337614,0.1648998260498047
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,tree,"depth=6,it=19",0.5858147408629222,0.5821416052479855,0.5249215754618334,0.5204635313188822,0.17000937461853027
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,knn,k=15,1.0,1.0,0.5423492506099686,0.5204936788937323,0.05299854278564453
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_gender,knn,k=50,1.0,1.0,0.5510630881840363,0.5200503612766756,0.1082003116607666
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,lr,wd=1e-05,0.2560508516013365,0.2632765475853545,0.242503259452412,0.2403929569235011,0.1826491355895996
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,lr,wd=0.001,0.2560508516013365,0.2632765475853545,0.24217731421121252,0.2402726199800595,0.1639995574951172
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,lr,wd=0.1,0.2553174150435987,0.2632951128892896,0.24185136897001303,0.2407084218987386,0.16299986839294434
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,mlp,"h=256,seed=0",0.224513079618613,0.3027597817394768,0.21870925684485007,0.2933124901899584,1.4308569431304932
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,mlp,"h=256,seed=1",0.2372259799527341,0.3086490474982941,0.2242503259452412,0.2899505053707368,1.4245383739471436
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,mlp,"h=1024,seed=0",0.23266237470458806,0.3113572308655253,0.22490221642764016,0.29655576655983223,1.4312469959259033
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,mlp,"h=1024,seed=1",0.2675413576725613,0.3129164205594252,0.2486962190352021,0.27815811668138707,1.4476237297058105
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,rff,gamma x0.5,0.22883220601417978,0.3049000650443202,0.21903520208604954,0.2851698251695361,0.3471415042877197
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,rff,gamma x2.0,0.24032271208540462,0.3204156691823634,0.21544980443285527,0.2753288283156754,0.348116397857666
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,tree,"depth=None,it=18",0.3359954363947519,0.43479699577157727,0.25130378096479794,0.2695857038687895,0.2905106544494629
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,tree,"depth=6,it=18",0.3029907912965529,0.3895778743122703,0.22783572359843546,0.27026489097552936,0.26630115509033203
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,knn,k=15,1.0,1.0,0.49608865710560623,0.23031018209285775,0.05900406837463379
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,0,A=race,B_age,knn,k=50,1.0,1.0,0.5361799217731421,0.23169414962073293,0.12206292152404785
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,lr,wd=1e-05,0.8861543476489284,0.9071625375651138,0.8464797913950456,0.8171867496299283,0.18453407287597656
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,lr,wd=0.001,0.8861543476489284,0.9071625375651138,0.8464797913950456,0.8171867496299283,0.17599177360534668
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,lr,wd=0.1,0.8848504604351723,0.9059769026465044,0.848109517601043,0.8186300381203567,0.17700481414794922
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,mlp,"h=256,seed=0",1.0,1.0,0.8953715775749674,0.8047801920437062,1.4427475929260254
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,mlp,"h=256,seed=1",1.0,1.0,0.8927640156453716,0.8027352507777118,1.4725353717803955
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,mlp,"h=1024,seed=0",1.0,1.0,0.8999348109517601,0.8078715789033323,2.7017087936401367
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,mlp,"h=1024,seed=1",1.0,1.0,0.8996088657105606,0.8073577496394799,2.7054550647735596
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,rff,gamma x0.5,0.8896585445358977,0.8838840122745336,0.8722294654498044,0.8414008577213874,0.7260599136352539
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,rff,gamma x2.0,0.9103577540542743,0.9243860080480378,0.8575619295958279,0.8176303343854618,0.4086110591888428
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,tree,"depth=None,it=32",0.9565642571917529,0.9605380295273854,0.885593220338983,0.8109550060986083,63.54840302467346
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,tree,"depth=6,it=32",0.9525711025996252,0.9571326651521349,0.8807040417209909,0.8106690377509457,66.81341981887817
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,knn,k=15,1.0,1.0,0.8842894393741851,0.7126264836767305,1.7688589096069336
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,1,A=race,A_kept,knn,k=50,1.0,1.0,0.8735332464146024,0.6659997032456485,1.9206719398498535
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,lr,wd=1e-05,0.8969114171624154,0.8554774283923073,0.8885267275097783,0.8382477392426905,0.19400715827941895
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,lr,wd=0.001,0.8969114171624154,0.8554774283923073,0.8885267275097783,0.8382477392426905,0.16802406311035156
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,A_kept,lr,wd=0.1,0.8978893325727325,0.8549314703420242,0.8888526727509778,0.835824087308192,0.16205096244812012
